
DatasetName	SightingKey	SpeciesCode	KingdomName	ClassName	FamilyName	SortOrder	ScientificName	Exotic	CommonName	NSWStatus	CommStatus	SensitivityClass	ProfileID	DateFirst	DateLast	NumberIndividuals	EstimateTypeCode	SourceCode	ObservationType	Status	ValidationFlags	LocationKey	Description	Latitude_GDA94	Longitude_GDA94	Zone	Easting	Northing	Accuracy	SightingNotes	LocationNotes	
Wildlife Rehab Database	SPJGI6046121	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					27/11/2017	27/11/2017			4	WR	Valid and accepted without modification		LPJGI0572983	Suburb only provided: Way Way, 2447	-30.780640000	152.939750000	56	494235	6594707	3857.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6046123	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					26/01/2018	26/01/2018			4	WR	Valid and accepted without modification		LPJGI0571488	Suburb only provided: Port Macquarie, 2444	-31.454910000	152.893090000	56	489842	6519976	4164.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6046124	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					26/01/2018	26/01/2018			4	WR	Valid and accepted without modification		LPJGI0575493	Suburb only provided: Corindi Beach, 2456	-30.015410000	153.180770000	56	517432	6679493	2778.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6046125	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					27/01/2018	27/01/2018			4	WR	Valid and accepted without modification		LPJGI0547972	Suburb only provided: Yennora, 2161	-33.861840000	150.968230000	56	312052	6251305	934.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6046127	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					16/02/2018	16/02/2018			4	WR	Valid and accepted without modification		LPJGI0575493	Suburb only provided: Corindi Beach, 2456	-30.015410000	153.180770000	56	517432	6679493	2778.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6046128	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					27/02/2018	27/02/2018			4	WR	Valid and accepted without modification		LPJGI0546540	Suburb only provided: Woollahra, 2025	-33.886920000	151.243790000	56	337594	6248994	626.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6046129	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					18/03/2018	18/03/2018			4	WR	Valid and accepted without modification		LPJGI0544784	Suburb only provided: Warwick Farm, 2170	-33.912770000	150.937010000	56	309277	6245600	1212.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6046130	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					12/05/2018	12/05/2018			4	WR	Valid and accepted without modification		LPJGI0568644	Suburb only provided: Gulgong, 2852	-32.368030000	149.523160000	55	737402	6415970	5700.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6046131	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					25/06/2018	25/06/2018			4	WR	Valid and accepted without modification		LPJGI0547876	Suburb only provided: Lidcombe, 2141	-33.862240000	151.047970000	56	319430	6251404	1472.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053516	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					10/07/2017	10/07/2017			4	WR	Valid and accepted without modification		LPJGI0539083	Suburb only provided: Tahmoor, 2573	-34.229380000	150.590760000	56	278088	6209785	2325.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053517	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					15/07/2017	15/07/2017			4	WR	Valid and accepted without modification		LPJGI0558580	Suburb only provided: Leura, 2780	-33.706980000	150.337890000	56	253285	6267151	1924.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053519	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					05/08/2017	05/08/2017			4	WR	Valid and accepted without modification		LPJGI0545385	Suburb only provided: Dulwich Hill, 2203	-33.904080000	151.139540000	56	327986	6246921	822.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053582	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					10/08/2017	10/08/2017			4	WR	Valid and accepted without modification		LPJGI0560205	Suburb only provided: Riverstone, 2765	-33.671600000	150.859840000	56	301586	6272200	2674.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053583	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					12/08/2017	12/08/2017			4	WR	Valid and accepted without modification		LPJGI0541651	Suburb only provided: Taren Point, 2229	-34.017210000	151.127610000	56	327112	6234355	658.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053584	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					19/08/2017	19/08/2017			4	WR	Valid and accepted without modification		LPJGI0567994	Suburb only provided: Tea Gardens, 2324	-32.618970000	152.157140000	56	420926	6390639	5095.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053585	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					25/08/2017	25/08/2017			4	WR	Valid and accepted without modification		LPJGI0566756	Suburb only provided: Adamstown, 2289	-32.938290000	151.725310000	56	380837	6354833	989.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053586	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					26/08/2017	26/08/2017			4	WR	Valid and accepted without modification		LPJGI0560215	Suburb only provided: Rouse Hill, 2155	-33.679330000	150.916630000	56	306869	6271451	1840.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053587	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					27/08/2017	27/08/2017			4	WR	Valid and accepted without modification		LPJGI0561541	Suburb only provided: Windsor, 2756	-33.609100000	150.821130000	56	297850	6279057	1147.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053588	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					14/09/2017	14/09/2017			4	WR	Valid and accepted without modification		LPJGI0576037	Suburb only provided: Grafton, 2460	-29.681700000	152.933660000	56	493581	6716482	2008.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053589	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					16/09/2017	16/09/2017			4	WR	Valid and accepted without modification		LPJGI0543441	Suburb only provided: Narwee, 2209	-33.946560000	151.069320000	56	321582	6242090	635.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053590	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					17/09/2017	17/09/2017			4	WR	Valid and accepted without modification		LPJGI0539853	Suburb only provided: The Oaks, 2570	-34.088710000	150.563400000	56	275194	6225328	3520.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053591	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					23/09/2017	23/09/2017			4	WR	Valid and accepted without modification		LPJGI0579086	Suburb only provided: Byron Bay, 2481	-28.647360000	153.601970000	56	558830	6830935	2464.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053592	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					25/10/2017	25/10/2017			4	WR	Valid and accepted without modification		LPJGI0555757	Suburb only provided: Penrith, 2750	-33.745410000	150.693620000	56	286355	6263682	1971.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053593	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					05/11/2017	05/11/2017			4	WR	Valid and accepted without modification		LPJGI0547636	Suburb only provided: Fairfield, 2165	-33.871270000	150.952390000	56	310607	6250231	1187.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053594	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					12/11/2017	12/11/2017			4	WR	Valid and accepted without modification		LPJGI0543381	Suburb only provided: Maroubra, 2035	-33.944050000	151.244540000	56	337771	6242660	1373.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053595	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					21/11/2017	21/11/2017			4	WR	Valid and accepted without modification		LPJGI0557053	Suburb only provided: Woodford, 2778	-33.704650000	150.484950000	56	266911	6267751	1517.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053596	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					19/11/2017	19/11/2017			4	WR	Valid and accepted without modification		LPJGI0579505	Suburb only provided: Brunswick Heads, 2483	-28.555870000	153.543660000	56	553178	6841098	2133.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI6053598	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					10/12/2017	10/12/2017			4	WR	Valid and accepted without modification		LPJGI0575303	Suburb only provided: Woolgoolga, 2456	-30.099630000	153.163440000	56	515748	6670163	4175.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053599	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					24/12/2017	24/12/2017			4	WR	Valid and accepted without modification		LPJGI0557561	10 Calver Ave Mount Riverview, 2774	-33.729774900	150.629152700	56	280342	6265281	30.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053600	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					25/12/2017	25/12/2017			4	WR	Valid and accepted without modification		LPJGI0552085	Suburb only provided: Oatlands, 2117	-33.795790000	151.026860000	56	317336	6258736	885.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053601	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					29/12/2017	29/12/2017			4	WR	Valid and accepted without modification		LPJGI0567508	Suburb only provided: Raymond Terrace, 2324	-32.760500000	151.766950000	56	384500	6374591	3602.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053602	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					26/01/2018	26/01/2018			4	WR	Valid and accepted without modification		LPJGI0537180	Suburb only provided: Dapto, 2530	-34.505400000	150.794080000	56	297484	6179595	1532.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053603	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					03/02/2018	03/02/2018			4	WR	Valid and accepted without modification		LPJGI0569107	Suburb only provided: Dubbo, 2830	-32.279000000	148.601530000	55	650822	6427513	17758.0000	Encounter Broad: Stranded/Unsuitable environment; Encounter narrow: Unsuitable environment		
Wildlife Rehab Database	SPJGI6053605	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					11/03/2018	11/03/2018			4	WR	Valid and accepted without modification		LPJGI0574467	Suburb only provided: Coffs Harbour, 2450	-30.298610000	153.109400000	56	510520	6648120	3828.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053606	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					22/03/2018	22/03/2018			4	WR	Valid and accepted without modification		LPJGI0551009	Suburb only provided: Willoughby, 2068	-33.806220000	151.200000000	56	333387	6257873	720.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053607	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					22/03/2018	22/03/2018			4	WR	Valid and accepted without modification		LPJGI0539526	Suburb only provided: Rosemeadow, 2560	-34.104110000	150.792660000	56	296387	6224101	973.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053608	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					24/03/2018	24/03/2018			4	WR	Valid and accepted without modification		LPJGI0557387	Suburb only provided: Bidwill, 2770	-33.730130000	150.822190000	56	298231	6265636	694.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053609	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					01/04/2018	01/04/2018			4	WR	Valid and accepted without modification		LPJGI0581754	Suburb only provided: Tweed Heads, 2485	-28.178670000	153.537000000	56	552712	6882889	1094.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053669	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					01/05/2018	01/05/2018			4	WR	Valid and accepted without modification		LPJGI0571860	Suburb only provided: Crescent Head, 2440	-31.214840000	152.924890000	56	492846	6546586	7609.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053670	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					02/05/2018	02/05/2018			4	WR	Valid and accepted without modification		LPJGI0545697	Suburb only provided: Bonnyrigg, 2177	-33.893560000	150.888960000	56	304790	6247640	984.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053671	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					10/05/2018	10/05/2018			4	WR	Valid and accepted without modification		LPJGI0562536	4 Numby Place Umina, 2257	-33.503926700	151.301406300	56	342224	6291554	30.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053672	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					11/05/2018	11/05/2018			4	WR	Valid and accepted without modification		LPJGI0543763	Suburb only provided: Mascot, 2020	-33.940530000	151.182380000	56	332019	6242950	1951.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053673	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					26/05/2018	26/05/2018			4	WR	Valid and accepted without modification		LPJGI0540550	Suburb only provided: Kentlyn, 2560	-34.060980000	150.866030000	56	303056	6229028	1896.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053674	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					25/06/2018	25/06/2018			4	WR	Valid and accepted without modification		LPJGI0548060	Suburb only provided: North Strathfield, 2137	-33.859230000	151.088690000	56	323192	6251809	574.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6053675	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					28/06/2018	28/06/2018			4	WR	Valid and accepted without modification		LPJGI0576037	Suburb only provided: Grafton, 2460	-29.681700000	152.933660000	56	493581	6716482	2008.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6072603	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					09/07/2017	09/07/2017			4	WR	Valid and accepted without modification		LPJGI0570224	Suburb only provided: Wingham, 2429	-31.858080000	152.355780000	56	439056	6475114	4426.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6072604	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					20/07/2017	20/07/2017			4	WR	Valid and accepted without modification		LPJGI0536912	Suburb only provided: Windang, 2528	-34.526940000	150.873040000	56	304785	6177361	847.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6072605	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					13/08/2017	13/08/2017			4	WR	Valid and accepted without modification		LPJGI0536383	Suburb only provided: Shellharbour, 2529	-34.576940000	150.863620000	56	304037	6171797	888.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6072606	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					16/12/2017	16/12/2017			4	WR	Valid and accepted without modification		LPJGI0576037	Suburb only provided: Grafton, 2460	-29.681700000	152.933660000	56	493581	6716482	2008.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6072607	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					25/12/2017	25/12/2017			4	WR	Valid and accepted without modification		LPJGI0573915	Suburb only provided: Sawtell, 2452	-30.368650000	153.095300000	56	509157	6640360	1087.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6072608	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					31/12/2017	31/12/2017			4	WR	Valid and accepted without modification		LPJGI0566824	Suburb only provided: Newcastle, 2300	-32.919320000	151.779520000	56	385881	6356997	608.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6072609	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					08/01/2018	08/01/2018			4	WR	Valid and accepted without modification		LPJGI0555757	Suburb only provided: Penrith, 2750	-33.745410000	150.693620000	56	286355	6263682	1971.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6072610	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					16/02/2018	16/02/2018			4	WR	Valid and accepted without modification		LPJGI0543312	Suburb only provided: Beverly Hills, 2209	-33.947620000	151.080310000	56	322599	6241992	974.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6072612	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					20/02/2018	20/02/2018			4	WR	Valid and accepted without modification		LPJGI0541827	Suburb only provided: Sylvania, 2224	-34.012170000	151.101830000	56	324721	6234870	1037.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI6072613	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					24/02/2018	24/02/2018			4	WR	Valid and accepted without modification		LPJGI0574315	Suburb only provided: North Boambee Valley, 2450	-30.309460000	153.071010000	56	506827	6646921	2059.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6072615	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					26/03/2018	26/03/2018			4	WR	Valid and accepted without modification		LPJGI0546388	Suburb only provided: Sefton, 2162	-33.887640000	151.010600000	56	316028	6248521	760.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6072616	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					07/04/2018	07/04/2018			4	WR	Valid and accepted without modification		LPJGI0565270	Suburb only provided: Budgewoi, 2262	-33.243280000	151.565720000	56	366379	6320826	946.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6072617	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					18/06/2018	18/06/2018			4	WR	Valid and accepted without modification		LPJGI0537016	New Berrima, 2577	-34.502900000	150.335200000	56	255339	6178857	30.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6086416	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					30/09/2017	30/09/2017			4	WR	Valid and accepted without modification		LPJGI0579701	Mount Burrell, Nimbin Road, 2484	-28.515080400	153.184067300	56	518011	6845724	500.0000	Encounter Broad: Stranded/Unsuitable environment; Encounter narrow: Unsuitable environment		
Wildlife Rehab Database	SPJGI6350813	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					19/04/2019	19/04/2019			4	WR	Valid and accepted without modification		LPJGI0603453	110 Myall Street, Tea Gardens, 2324	-32.663173000	152.155097300	56	420773	6385737	30.0000	Encounter broad: Exotic/captive; Encounter narrow: Domestic Escape/Release		
Wildlife Rehab Database	SPJGI6378291	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					23/07/2018	23/07/2018			4	WR	Valid and accepted without modification		LPJGI0589806	Suburb only provided: Bodalla, 2545	-36.093320000	150.009600000	56	230763	6001560	8987.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6378294	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					15/09/2018	15/09/2018			4	WR	Valid and accepted without modification		LPJGI0600653	Suburb only provided: Lithgow, 2790	-33.482730000	150.157020000	56	235834	6291578	1379.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6378295	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					03/03/2019	03/03/2019			4	WR	Valid and accepted without modification		LPJGI0607459	Suburb only provided: Kempsey, 2440	-31.060480000	152.848200000	56	485517	6563685	1491.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6378297	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					28/06/2019	28/06/2019			4	WR	Valid and accepted without modification		LPJGI0598829	Suburb only provided: Glenbrook, 2773	-33.763840000	150.625780000	56	280117	6261496	1492.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6379861	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					07/07/2018	07/07/2018			4	WR	Valid and accepted without modification		LPJGI0600697	Suburb only provided: Terrigal, 2260	-33.443500000	151.426140000	56	353709	6298437	1663.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6379863	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					05/11/2018	05/11/2018			4	WR	Valid and accepted without modification		LPJGI0608217	Suburb only provided: Woodburn, 2472	-29.097260000	153.354730000	56	534518	6781187	3776.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI6379864	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					08/11/2018	08/11/2018			4	WR	Valid and accepted without modification		LPJGI0594976	Suburb only provided: Stanwell Park, 2508	-34.228620000	150.981510000	56	314083	6210652	983.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6379865	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					09/11/2018	09/11/2018			4	WR	Valid and accepted without modification		LPJGI0603967	Suburb only provided: MYALL LAKE, 2423	-32.425010000	152.386760000	56	442345	6412288	4495.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6379866	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					09/12/2018	09/12/2018			4	WR	Valid and accepted without modification		LPJGI0607977	Suburb only provided: Coffs Harbour, 2450	-30.298610000	153.109400000	56	510520	6648120	3828.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6379867	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					22/12/2018	22/12/2018			4	WR	Valid and accepted without modification		LPJGI0596215	Suburb only provided: Greenacre, 2190	-33.902530000	151.058180000	56	320459	6246954	1535.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6379868	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					28/12/2018	28/12/2018			4	WR	Valid and accepted without modification		LPJGI0594785	Suburb only provided: Welby, 2575	-34.439250000	150.430600000	56	263921	6186144	777.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6381544	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					15/02/2019	15/02/2019			4	WR	Valid and accepted without modification		LPJGI0601574	Suburb only provided: Speers Point, 2284	-32.962280000	151.627550000	56	371732	6352059	986.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6381545	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					05/03/2019	05/03/2019			4	WR	Valid and accepted without modification		LPJGI0599188	Suburb only provided: St Marys North, 2760	-33.754920000	150.784350000	56	294784	6262812	1007.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6381546	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					08/03/2019	08/03/2019			4	WR	Valid and accepted without modification		LPJGI0608022	Suburb only provided: ARRAWARRA HEADLAND, 2456	-30.068230000	153.195540000	56	518846	6673638	924.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6381548	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					31/03/2019	31/03/2019			4	WR	Valid and accepted without modification		LPJGI0600109	Suburb only provided: Ingleside, 2101	-33.692500000	151.257460000	56	338493	6270575	2399.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6381549	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					31/03/2019	31/03/2019			4	WR	Valid and accepted without modification		LPJGI0596080	Suburb only provided: Bankstown, 2200	-33.920510000	151.031820000	56	318060	6244913	1426.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6381551	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					18/05/2019	18/05/2019			4	WR	Valid and accepted without modification		LPJGI0599082	Suburb only provided: Dee Why, 2099	-33.751910000	151.289740000	56	341594	6264037	985.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6386833	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					18/10/2018	18/10/2018			4	WR	Valid and accepted without modification		LPJGI0600810	Suburb only provided: Peats Ridge, 2250	-33.344540000	151.231500000	56	335429	6309120	2998.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6386834	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					03/11/2018	03/11/2018			4	WR	Valid and accepted without modification		LPJGI0596030	Suburb only provided: Bringelly, 2171	-33.943450000	150.724240000	56	289678	6241781	3578.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI6386835	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					13/01/2019	13/01/2019			4	WR	Valid and accepted without modification		LPJGI0600369	Suburb only provided: Blackheath, 2785	-33.658380000	150.297470000	56	249396	6272444	3220.0000	Encounter broad: Unknown; Encounter narrow: Unknown		
